Mês Ano,Área de atuação (Função),Subfunção,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
jan.-22,28 - Encargos especiais,846 - Outros encargos especiais,"22.659.208.780,80","879.666.508,86","670.282.878,59","2.631.359.874,37"
jan.-22,12 - Educação,306 - Alimentação e nutrição,0,0,0,"11.731.484,34"
jan.-22,18 - Gestão ambiental,541 - Preservação e conservação ambiental,"13.220.865,46","49.526,69","37.061,41","1.514.379,30"
jan.-22,04 - Administração,121 - Planejamento e orçamento,"11.123.389,13","8.866.721,25","758.675,78","12.594.774,32"
jan.-22,18 - Gestão ambiental,544 - Recursos hídricos,"117.357.243,86","229.177,15","189.112,65","43.064.485,64"
jan.-22,08 - Assistência social,306 - Alimentação e nutrição,"34.545,61",0,0,"3.592.280,87"
jan.-22,19 - Ciência e Tecnologia,122 - Administração geral,"1.494.976.343,35","114.536.334,73","19.203.014,41","127.636.437,41"
jan.-22,08 - Assistência social,241 - Assistência ao idoso,"32.135.033.532,21","2.696.453.503,08","1.440.684.018,04","1.148.092.437,85"
jan.-22,20 - Agricultura,607 - Irrigação,"10.074.855,87","2.975.093,63","1.330,80","3.605.795,25"
jan.-22,04 - Administração,301 - Atenção básica,"384.868.958,12","71.259.076,61","6.696.597,57","64.096.536,94"
jan.-22,13 - Cultura,122 - Administração geral,"259.225.986,56","23.334.740,13","6.377.329,98","25.450.277,87"
jan.-22,26 - Transporte,783 - Transporte ferroviário,"163.116,01",0,0,"8.999.890,45"
jan.-22,10 - Saúde,302 - Assistência hospitalar e ambulatorial,"7.958.148.846,47","3.797.881.856,98","3.767.180.875,84","1.042.030.741,56"
jan.-22,12 - Educação,302 - Assistência hospitalar e ambulatorial,"7.577.713.038,64","657.898.800,34","131.838.038,87","771.170.651,43"
jan.-22,09 - Previdência social,272 - Previdência do regime estatutário,"64.095.825.773,49","7.303.665.384,84","726.893.857,42","6.794.046.397,97"
jan.-22,05 - Defesa nacional,363 - Ensino profissional,"164.318,70","67.707,77","18.159,36","3.643.150,27"
jan.-22,18 - Gestão ambiental,122 - Administração geral,"647.411.147,11","67.231.459,16","26.350.698,74","71.022.950,11"
jan.-22,10 - Saúde,122 - Administração geral,"5.738.882.270,29","538.285.408,10","190.552.907,29","1.013.765.046,36"
jan.-22,19 - Ciência e Tecnologia,572 - Desenvolvimento tecnológico e engenharia,"112.186.606,24","31.879.001,36","30.661.428,12","23.782.588,69"
jan.-22,12 - Educação,128 - Formação de recursos humanos,"2.240.620,31","159.764,71","36.992,35","3.083.605,06"
jan.-22,20 - Agricultura,122 - Administração geral,"3.226.175.097,16","414.457.900,16","80.644.290,62","349.416.690,25"
jan.-22,10 - Saúde,571 - Desenvolvimento científico,"28.669.315,56","5.845.067,60","681.714,43","15.979.753,13"
jan.-22,09 - Previdência social,271 - Previdência básica,"199.204.864.018,99","58.415.999.862,65","12.690.073.111,99","42.095.736.609,57"
jan.-22,04 - Administração,122 - Administração geral,"9.611.241.071,46","1.353.578.669,03","386.629.134,30","1.293.394.036,66"
jan.-22,12 - Educação,122 - Administração geral,"336.310.179,12","43.770.014,46","13.890.928,88","69.397.454,11"
jan.-22,05 - Defesa nacional,368 - Educação básica,"1.337.362,14","54.531,09","53.681,09","36.128,66"
jan.-22,07 - Relações exteriores,211 - Relações diplomáticas,"64.810.360,16","50.309.961,55","47.516.065,01","20.967.090,18"
jan.-22,20 - Agricultura,125 - Normatização e fiscalização,"5.510.279,31","409.514,75","260.752,35","7.103.569,61"
jan.-22,26 - Transporte,125 - Normatização e fiscalização,"11.242.175,80","543.892,17","347.290,33","1.765.193,90"
jan.-22,05 - Defesa nacional,153 - Defesa terrestre,"22.120.498,27","792.847,15","324.007,38","32.891.120,61"
jan.-22,10 - Saúde,304 - Vigilância sanitária ,"39.860.629,94","547.405,70","492.955,02","550.277,04"
jan.-22,05 - Defesa nacional,125 - Normatização e fiscalização,"1.097.438,56","65.400,60","34.000,00","3.251.006,73"
jan.-22,12 - Educação,301 - Atenção básica,"2.297.524.246,27","222.407.138,92","22.584.918,14","208.882.499,86"
jan.-22,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,"296.279.831,22","51.230.529,53","24.727.642,72","55.442.391,94"
jan.-22,20 - Agricultura,608 - Promoção da produção agropecuária,"4.443.947.542,07","31.140,92","4.080,63","1.711.751.022,32"
jan.-22,06 - Segurança pública,182 - Defesa civil,"68.091.676,75","22.533.180,41","22.045.982,09","54.275.346,71"
jan.-22,05 - Defesa nacional,122 - Administração geral,"49.299.823.359,80","4.938.270.354,70","1.364.998.485,78","3.273.091.824,96"
jan.-22,10 - Saúde,301 - Atenção básica,"2.206.540.175,09","1.434.553.190,34","1.206.927.652,49","795.916.172,32"
jan.-22,12 - Educação,363 - Ensino profissional,"7.523.336.072,39","849.496.021,11","222.910.846,77","1.149.678.845,84"
jan.-22,09 - Previdência social,122 - Administração geral,"521.740.314,48","241.355.669,47","64.163.662,59","274.550.612,88"
jan.-22,26 - Transporte,122 - Administração geral,"798.146.176,41","107.676.779,93","31.618.179,66","135.903.630,87"
jan.-22,06 - Segurança pública,122 - Administração geral,"4.177.280.010,69","517.995.314,61","143.610.275,16","509.748.174,47"
jan.-22,12 - Educação,364 - Ensino superior,"17.736.056.872,35","2.166.983.158,05","584.674.522,18","2.244.366.585,50"
jan.-22,05 - Defesa nacional,152 - Defesa naval,"28.818.421,47","3.987.216,24","713.129,74","18.189.607,80"
jan.-22,05 - Defesa nacional,128 - Formação de recursos humanos,"2.848.715,54","12.916,27","8,11","3.204.573,22"
jan.-22,05 - Defesa nacional,301 - Atenção básica,"1.761.554.571,28","163.049.770,07","18.469.731,56","374.248.645,11"
fev.-22,25 - Energia,211 - Relações diplomáticas,"34.543,19","34.543,19","34.543,19",0
fev.-22,05 - Defesa nacional,303 - Suporte profilático e terapêutico,0,0,0,"46.202,00"
fev.-22,10 - Saúde,"422 - Direitos individuais, coletivos e difusos","4.097.357,94","811.585,31",0,"811.585,31"
fev.-22,20 - Agricultura,846 - Outros encargos especiais,"17.000.000,00","15.719.140,82","15.719.140,82",0
fev.-22,23 - Comércio e serviços,846 - Outros encargos especiais,0,"865.029,80","865.029,80","2.789,48"
fev.-22,04 - Administração,571 - Desenvolvimento científico,"-3.500.000,00",0,0,"12.345,60"
fev.-22,16 - Habitação,482 - Habitação urbana,0,0,0,0
fev.-22,03 - Essencial à justiça,062 - Defesa do interesse público no processo judiciário,0,0,0,"1.890,54"
fev.-22,06 - Segurança pública,482 - Habitação urbana,"9.487.400,00","3.175.150,00","3.175.150,00","1.449.700,00"
fev.-22,12 - Educação,123 - Administração financeira,"32.170.253,19","10.119.848,18","10.119.848,18","37.023.838,23"
fev.-22,04 - Administração,331 - Proteção e benefícios ao trabalhador,0,0,0,"19.838,41"
fev.-22,22 - Indústria,128 - Formação de recursos humanos,"16.123,47","12.298,47","12.298,47","792,57"
fev.-22,20 - Agricultura,665 - Normalização e qualidade,0,0,0,"1.920,00"
fev.-22,09 - Previdência social,128 - Formação de recursos humanos,0,0,0,"46.350,00"
fev.-22,11 - Trabalho,334 - Fomento ao trabalho,"1.847.384.381,95","1.847.384.381,95","1.847.384.381,95",0
fev.-22,05 - Defesa nacional,243 - Assistência à criança e ao adolescente,0,0,0,"2.360,70"
fev.-22,12 - Educação,571 - Desenvolvimento científico,"100.536,16",0,0,"331.345,55"
fev.-22,25 - Energia,665 - Normalização e qualidade,"1.010.455,02","12.828,00","12.292,71",0
fev.-22,10 - Saúde,121 - Planejamento e orçamento,"70.000,00","78.341,60","1.394,99",0
fev.-22,24 - Comunicações,126 - Tecnologia da informação,0,0,0,"2.886,90"
fev.-22,22 - Indústria,571 - Desenvolvimento científico,"141.245,95",0,0,"52.489,11"
fev.-22,26 - Transporte,131 - Comunicação social,0,0,0,"128.037,71"
fev.-22,21 - Organização agrária,606 - Extensão rural,0,0,0,"44.229,58"
fev.-22,11 - Trabalho,126 - Tecnologia da informação,"404.722,89",0,0,"174.110,36"
fev.-22,20 - Agricultura,127 - Ordenamento territorial,0,0,0,"7.096,52"
fev.-22,11 - Trabalho,571 - Desenvolvimento científico,"147.036,99","5.188,67","83.414,06","48.369,00"
fev.-22,23 - Comércio e serviços,125 - Normatização e fiscalização,0,0,0,"554,83"
fev.-22,23 - Comércio e serviços,126 - Tecnologia da informação,0,0,0,"176.006,12"
fev.-22,18 - Gestão ambiental,695 - Turismo,0,"20.136,91","20.475,97",0
fev.-22,08 - Assistência social,122 - Administração geral,"23.712.749,36","58.205,07","40.190,64","10.050.591,11"
fev.-22,25 - Energia,754 - Biocombustíveis,"-276.449,30",0,0,"30.727,87"
fev.-22,10 - Saúde,306 - Alimentação e nutrição,"330,09","330,09","330,09","315.228,00"
fev.-22,15 - Urbanismo,128 - Formação de recursos humanos,"12.550,00",0,0,"45.589,30"
fev.-22,11 - Trabalho,846 - Outros encargos especiais,"35.305.000,00","32.726.768,02","32.726.875,80",0
fev.-22,14 - Direitos da cidadania,131 - Comunicação social,0,0,0,"59.121,40"
fev.-22,03 - Essencial à justiça,846 - Outros encargos especiais,0,"31.850.776,14","31.850.776,14","35.970,44"
fev.-22,13 - Cultura,125 - Normatização e fiscalização,"143.000,00",0,0,0
fev.-22,18 - Gestão ambiental,512 - Saneamento básico urbano,"305.000,00","33.306,95","12.346,71",0
fev.-22,09 - Previdência social,846 - Outros encargos especiais,"37.831,06","43.142.152,85","43.143.235,84",0
fev.-22,13 - Cultura,846 - Outros encargos especiais,0,"3.803.140,15","3.803.140,15",0
fev.-22,19 - Ciência e Tecnologia,131 - Comunicação social,0,0,0,"115.150,00"
fev.-22,22 - Indústria,846 - Outros encargos especiais,"2.946.828,73","8.174.004,20","8.174.096,28","4.356,30"
fev.-22,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,0,0,0,0
fev.-22,25 - Energia,128 - Formação de recursos humanos,"152.492,00","87.590,98","33.649,53","28.833,60"
fev.-22,07 - Relações exteriores,846 - Outros encargos especiais,"8.902.120,00","11.881.757,12","11.881.757,12",0
fev.-22,20 - Agricultura,606 - Extensão rural,"2.621,38",0,0,"106.340,21"
fev.-22,10 - Saúde,131 - Comunicação social,0,0,0,"17.624.489,18"
fev.-22,25 - Energia,751 - Conservação de energia,"4.087.017,87","2.458.947,05","2.022.318,80","147.679,80"
fev.-22,24 - Comunicações,"422 - Direitos individuais, coletivos e difusos","1.171.396,16",0,0,"1.035.297,74"
fev.-22,05 - Defesa nacional,781 - Transporte aéreo,0,0,0,"422.622,36"
fev.-22,19 - Ciência e Tecnologia,542 - Controle ambiental,0,0,0,"136.100,00"
fev.-22,11 - Trabalho,128 - Formação de recursos humanos,0,0,0,"1.541,76"
fev.-22,12 - Educação,331 - Proteção e benefícios ao trabalhador,0,0,0,"3.482,58"
fev.-22,26 - Transporte,126 - Tecnologia da informação,"9.515.886,05","708.942,45","16.704,59","1.783.465,43"
fev.-22,08 - Assistência social,126 - Tecnologia da informação,"325.197,76","325.197,76","325.197,76","460.414,24"
fev.-22,28 - Encargos especiais,843 - Serviço da dívida interna,"116.863.545.506,33","37.968.628.394,30","37.968.628.394,30","1.108.867,72"
fev.-22,09 - Previdência social,126 - Tecnologia da informação,"23.274.013,81","23.273.983,81","23.273.983,81","7.928.186,00"
fev.-22,25 - Energia,663 - Mineração,"418.066,74","200.675,93","187.616,97","211.131,45"
fev.-22,21 - Organização agrária,127 - Ordenamento territorial,"164.365,94","77.665,65","49.777,71","165.717,02"
fev.-22,15 - Urbanismo,131 - Comunicação social,0,0,0,"21.853,40"
fev.-22,25 - Energia,130 - Administração de concessões,"810.235,55","172.456,28","172.456,28",0
fev.-22,28 - Encargos especiais,122 - Administração geral,0,0,0,"77,44"
fev.-22,12 - Educação,694 - Serviços financeiros,"300.000,00","241.363.271,75","240.701.040,68","22.905.312,51"
fev.-22,10 - Saúde,125 - Normatização e fiscalização,"1.247.550,03","762.252,79","762.252,79","46.155,37"
fev.-22,19 - Ciência e Tecnologia,691 - Promoção comercial ,0,0,0,"12.457.865,51"
fev.-22,09 - Previdência social,183 - Informação e inteligência,0,0,0,"2.719.980,57"
fev.-22,12 - Educação,366 - Educação de jovens e adultos,0,0,0,"2.488.497,02"
fev.-22,04 - Administração,364 - Ensino superior,"173.993,02","39.928,69","40.529,35","5.581,06"
fev.-22,09 - Previdência social,845 - Outras transferências,"127.130.024,72","127.056.718,22","125.015.147,14","1.576.943,07"
fev.-22,04 - Administração,123 - Administração financeira,"1.338.623,58","273.589,69","180.037,42","1.190.615,32"
fev.-22,06 - Segurança pública,"422 - Direitos individuais, coletivos e difusos","252.860,30","36.000,00",0,"103.244,53"
fev.-22,11 - Trabalho,301 - Atenção básica,"8.260.200,00","6.295.580,84","6.128.982,60",0
fev.-22,25 - Energia,752 - Energia elétrica,"642.544,02","2.908.398,80","2.891.058,43","62.818,00"
fev.-22,21 - Organização agrária,301 - Atenção básica,"119.407,29","2.962.134,88","2.856.197,58","25.250,88"
fev.-22,21 - Organização agrária,846 - Outros encargos especiais,0,"5.951.157,40","5.951.157,40",0
fev.-22,08 - Assistência social,511 - Saneamento básico rural,"335.278,16",0,0,"340.000,00"
fev.-22,18 - Gestão ambiental,846 - Outros encargos especiais,"784.112,50","13.904.841,46","13.904.841,46",0
fev.-22,04 - Administração,608 - Promoção da produção agropecuária,0,0,0,"29.083,48"
fev.-22,26 - Transporte,846 - Outros encargos especiais,0,"15.338.633,10","15.343.603,38",0
fev.-22,03 - Essencial à justiça,122 - Administração geral,"181.944,08","162.558,04","161.655,71",0
fev.-22,04 - Administração,129 - Administração de receitas,0,0,0,"584.397,40"
fev.-22,26 - Transporte,661 - Promoção industrial,0,"126.173,52","126.173,52",0
fev.-22,10 - Saúde,541 - Preservação e conservação ambiental,"11.000,00",0,0,0
fev.-22,04 - Administração,131 - Comunicação social,0,0,0,"826.640,88"
fev.-22,12 - Educação,365 - Educação infantil,"4.098.145,37","1.689.614,12","1.689.614,12",0
fev.-22,14 - Direitos da cidadania,243 - Assistência à criança e ao adolescente,0,0,0,"6.254.262,48"
fev.-22,13 - Cultura,128 - Formação de recursos humanos,"73.220,00","4.106,58","1.371,08","8.468,00"
fev.-22,05 - Defesa nacional,571 - Desenvolvimento científico,"87.367,63","16.655,00","16.655,00","74.443,51"
fev.-22,07 - Relações exteriores,573 - Difusão do conhecimento científico e tecnológico,"-1.279.457,55","242.325,32","240.536,96","3.155,00"
fev.-22,09 - Previdência social,125 - Normatização e fiscalização,"315.000,00","208.511,70","63.995,86","870.089,16"
fev.-22,12 - Educação,131 - Comunicação social,0,0,0,"1.032.483,12"
fev.-22,01 - Legislativa,032 - Controle externo,"679.000,00","23.285,45","23.285,45","462,21"
fev.-22,08 - Assistência social,331 - Proteção e benefícios ao trabalhador,0,0,0,"46.843,02"
fev.-22,10 - Saúde,572 - Desenvolvimento tecnológico e engenharia,"3.739.450,98",0,0,"3.839.519,70"
fev.-22,09 - Previdência social,124 - Controle interno,"106.646,28","21.969,73","8.344,54",0
fev.-22,24 - Comunicações,131 - Comunicação social,"2.500.000,00",0,0,"19.148.865,05"
fev.-22,23 - Comércio e serviços,122 - Administração geral,"21.812.997,92","9.163.449,97","9.252.046,01","5.148.533,73"
fev.-22,23 - Comércio e serviços,691 - Promoção comercial ,"25.000,00","6.617,33","702,29","1.140.001,98"
fev.-22,04 - Administração,"391 - Patrimônio histórico, artístico e arqueológico","4.558.615,14","205.718,89","3.898,24","114.705,68"
fev.-22,20 - Agricultura,541 - Preservação e conservação ambiental,"25.817,95","11.412,71","10.712,76","2.683,60"
fev.-22,25 - Energia,543 - Recuperação de áreas degradadas,"947.169,97","84.582,11","67.349,03","189.102,23"
fev.-22,05 - Defesa nacional,811 - Desporto de rendimento,"70.000,00","1.006,05","1.407,90","264.219,89"
fev.-22,25 - Energia,846 - Outros encargos especiais,0,"4.227.166,76","4.428.119,04",0
fev.-22,21 - Organização agrária,"422 - Direitos individuais, coletivos e difusos","24.802,97","1.072,44","1.072,44",0
fev.-22,11 - Trabalho,333 - Empregabilidade,"16.000,00",0,0,"7.244,00"
fev.-22,15 - Urbanismo,301 - Atenção básica,"2.984.629,22","2.768.555,57","2.680.352,91","12.486.579,17"
fev.-22,05 - Defesa nacional,121 - Planejamento e orçamento,"63.500,00","21.363,79","21.363,79","150.720,87"
fev.-22,26 - Transporte,130 - Administração de concessões,0,"3.355,32","3.355,32",0
fev.-22,18 - Gestão ambiental,573 - Difusão do conhecimento científico e tecnológico,0,0,0,"27.596,00"
fev.-22,18 - Gestão ambiental,128 - Formação de recursos humanos,"121.918,38","49.755,61","49.755,61","96,6"
fev.-22,05 - Defesa nacional,846 - Outros encargos especiais,"6.951.358,38","19.844.486,48","19.844.486,48",0
fev.-22,05 - Defesa nacional,573 - Difusão do conhecimento científico e tecnológico,"5.000,00",0,0,"44.313,80"
fev.-22,25 - Energia,662 - Produção industrial,"-415.848.578,97","17.332.728,35","17.124.180,95","2.400.468,45"
fev.-22,23 - Comércio e serviços,301 - Atenção básica,0,"592.563,61","574.207,38",0
fev.-22,28 - Encargos especiais,847 - Transferências para a educação básica,"6.684.604.886,00","8.623.722.121,16","8.623.722.121,16",0
fev.-22,28 - Encargos especiais,841 - Refinanciamento da dívida interna,"218.515.000.004,00","2.515.619.228,59","2.515.619.228,59",0
fev.-22,24 - Comunicações,301 - Atenção básica,"547.874,02","2.031.617,12","1.938.874,77","47.866,54"
fev.-22,08 - Assistência social,121 - Planejamento e orçamento,0,0,0,"7.800,00"
fev.-22,05 - Defesa nacional,131 - Comunicação social,0,0,0,"55.542,12"
fev.-22,19 - Ciência e Tecnologia,212 - Cooperação internacional,"639.462,84","135.628,27","35.628,27","70.000,00"
fev.-22,22 - Indústria,665 - Normalização e qualidade,"384.316,68","560.271,29","494.593,63","41.726,31"
fev.-22,16 - Habitação,451 - infra-estrutura urbana,0,0,0,0
fev.-22,11 - Trabalho,331 - Proteção e benefícios ao trabalhador,"13.202.564.629,88","12.640.763.520,42","12.640.763.520,42",0
fev.-22,06 - Segurança pública,846 - Outros encargos especiais,"24.980.418,01","106.973.516,09","106.978.198,33","14.289,33"
fev.-22,26 - Transporte,301 - Atenção básica,"1.710.126,31","6.836.730,21","7.062.731,32","48.387,31"
fev.-22,19 - Ciência e Tecnologia,125 - Normatização e fiscalização,"507.087,27","254.452,91","254.720,81","45.172,73"
fev.-22,20 - Agricultura,545 - Meteorologia,"504.662,91","285.149,94","25.328,75","56.777,29"
fev.-22,05 - Defesa nacional,542 - Controle ambiental,"627.929,29","188.300,17","165.056,32","3.504.268,51"
fev.-22,04 - Administração,127 - Ordenamento territorial,"6.562.795,34","1.611.765,44","1.249.449,70","757.691,35"
fev.-22,09 - Previdência social,301 - Atenção básica,"5.743.403,94","20.012.671,05","19.605.766,16","147.415,89"
fev.-22,05 - Defesa nacional,366 - Educação de jovens e adultos,0,0,0,"160.856,30"
fev.-22,09 - Previdência social,665 - Normalização e qualidade,"308.006,26","291.776,42","290.729,25",0
fev.-22,03 - Essencial à justiça,301 - Atenção básica,"-4.000.000,00","9.780.265,03","7.574.817,38","29.222,01"
fev.-22,14 - Direitos da cidadania,301 - Atenção básica,"-153.000,00","1.206.511,47","1.323.776,58","97.486,70"
